Geo Targeted Areas,Student Type,Initial Referral Source,Stealth,Month of Created Date,Created Date (group),Month of Initial Source Date,Initial Source Date (group),Primary State/Province,"Primary City, Primary County, Primary State/Province (group)",City,Purchased Lead Names,Created Date,Lead,Inquiry,Applied,Admitted,Confirmed,Enrolled,County,CountySt,CitySt,EventCity
Other,First-Year Student,SATS,Not Stealth,Dec-18,December 04 2018 12:00 AM,Nov-18,November 30 2018 12:00 AM,Maine,Other,Ashland,Not Lead Purchase,12/4/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Ashland, Maine",NoEvent
Other,First-Year Student,SATS,Not Stealth,Dec-18,December 04 2018 12:00 AM,Nov-18,November 30 2018 12:00 AM,Maine,Other,Wells,Not Lead Purchase,12/4/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Wells, Maine",NoEvent
Other,First-Year Student,SATS,Not Stealth,Dec-18,December 04 2018 12:00 AM,Nov-18,November 30 2018 12:00 AM,VT,"Windsor County, VT",Springfield,Not Lead Purchase,12/4/2018,1,1,0,0,0,0,Windsor ,"Windsor , VT","Springfield, VT",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Nov-14,Before 8/15/2016,Oct-18,8/15/2018-present,Maine,Other,Buxton,Not Lead Purchase,11/20/2014,4,4,4,4,0,0,#VALUE!,#VALUE!,"Buxton, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Auburn,Lead Names,10/12/2017,7,7,0,0,0,0,#VALUE!,#VALUE!,"Auburn, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Bryant Pond,Lead Names,10/12/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Bryant Pond, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Dixfield,Lead Names,10/12/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Dixfield, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Friendship,Lead Names,10/12/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Friendship, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Gray,Lead Names,10/12/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Gray, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Mexico,Lead Names,10/12/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Mexico, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Raymond,Lead Names,10/12/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Raymond, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Rumford,Lead Names,10/12/2017,4,4,0,0,0,0,#VALUE!,#VALUE!,"Rumford, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Waldoboro,Lead Names,10/12/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Waldoboro, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,Maine,Other,Dover Foxcroft,Lead Names,10/12/2017,9,9,6,0,0,0,#VALUE!,#VALUE!,"Dover Foxcroft, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,Maine,Other,Milo,Lead Names,10/12/2017,3,3,0,0,0,0,#VALUE!,#VALUE!,"Milo, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Nov-18,8/15/2018-present,Maine,Other,Phillips,Lead Names,10/12/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Phillips, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Nov-18,8/15/2018-present,Maine,Other,Portland,Not Lead Purchase,10/6/2017,3,3,0,0,0,0,#VALUE!,#VALUE!,"Portland, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-17,8/15/2017-8/14/2018,Nov-18,8/15/2018-present,Maine,Other,Strong,Lead Names,10/12/2017,4,4,0,0,0,0,#VALUE!,#VALUE!,"Strong, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Feb-18,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Auburn,Lead Names,2/22/2018,4,4,0,0,0,0,#VALUE!,#VALUE!,"Auburn, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Feb-18,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Mexico,Lead Names,2/22/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Mexico, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Feb-18,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,Maine,Other,Sangerville,Lead Names,2/22/2018,5,5,5,0,0,0,#VALUE!,#VALUE!,"Sangerville, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Feb-18,8/15/2017-8/14/2018,Nov-18,8/15/2018-present,Maine,Other,Phillips,Not Lead Purchase,2/2/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Phillips, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Mar-18,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Warren,Not Lead Purchase,3/17/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Warren, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,May-18,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,Maine,Other,Canton,Not Lead Purchase,5/10/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Canton, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,May-18,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,Maine,Other,Madison,Not Lead Purchase,5/25/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Madison, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,,Other,,Not Lead Purchase,9/28/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,", ",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,Maine,Other,Auburn,Not Lead Purchase,9/18/2018,3,3,0,0,0,0,#VALUE!,#VALUE!,"Auburn, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,Maine,Other,Auburn,Not Lead Purchase,9/26/2018,8,8,0,0,0,0,#VALUE!,#VALUE!,"Auburn, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,Maine,Other,Bryant Pond,Not Lead Purchase,9/27/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Bryant Pond, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,Maine,Other,Carthage,Not Lead Purchase,9/27/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Carthage, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,Maine,Other,Dixfield,Not Lead Purchase,9/27/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Dixfield, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,Maine,Other,Friendship,Not Lead Purchase,9/19/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Friendship, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,Maine,Other,Waldoboro,Not Lead Purchase,9/19/2018,3,3,0,0,0,0,#VALUE!,#VALUE!,"Waldoboro, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,VT,"Washington County, VT",Barre,Not Lead Purchase,9/27/2018,1,1,0,0,0,0,Washington ,"Washington , VT","Barre, VT",EventCity
Other,First-Year Student,SPVT,Not Stealth,Sep-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Dover Foxcroft,Not Lead Purchase,9/17/2018,4,4,4,0,0,0,#VALUE!,#VALUE!,"Dover Foxcroft, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,,Other,,Not Lead Purchase,10/4/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,", ",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,,Other,,Not Lead Purchase,10/19/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,", ",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Athens,Not Lead Purchase,10/24/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Athens, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Biddeford,Not Lead Purchase,10/19/2018,4,4,0,0,0,0,#VALUE!,#VALUE!,"Biddeford, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Brunswick,Not Lead Purchase,10/30/2018,16,16,0,0,0,0,#VALUE!,#VALUE!,"Brunswick, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Bryant Pond,Not Lead Purchase,10/29/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Bryant Pond, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Canton,Not Lead Purchase,10/29/2018,4,4,0,0,0,0,#VALUE!,#VALUE!,"Canton, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Dixfield,Not Lead Purchase,10/29/2018,19,19,0,0,0,0,#VALUE!,#VALUE!,"Dixfield, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Dover Foxcroft,Not Lead Purchase,10/4/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Dover Foxcroft, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Long Island,Not Lead Purchase,10/24/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Long Island, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Madison,Not Lead Purchase,10/24/2018,6,5,0,0,0,0,#VALUE!,#VALUE!,"Madison, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Peru,Not Lead Purchase,10/29/2018,6,6,0,0,0,0,#VALUE!,#VALUE!,"Peru, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Rumford,Not Lead Purchase,10/29/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Rumford, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,Maine,Other,Wilton,Not Lead Purchase,10/29/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Wilton, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Nov-18,8/15/2018-present,Maine,Other,Portland,Not Lead Purchase,10/17/2018,4,4,0,0,0,0,#VALUE!,#VALUE!,"Portland, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Oct-18,8/15/2018-present,Nov-18,8/15/2018-present,Maine,Other,Saint Agatha,Lead Names,10/18/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Saint Agatha, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,,Other,,Not Lead Purchase,11/8/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,", ",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,,Other,,Not Lead Purchase,11/15/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,", ",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,,Other,Sabattus,Not Lead Purchase,11/15/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Sabattus, ",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,,Other,Stetson,Not Lead Purchase,11/9/2018,1,1,0,0,0,0,#VALUE!,#VALUE!,"Stetson, ",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,Maine,Other,Brownville,Not Lead Purchase,11/2/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Brownville, Maine",NoEvent
Other,First-Year Student,SPVT,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,Maine,Other,Frenchville,Not Lead Purchase,11/20/2018,2,2,0,0,0,0,#VALUE!,#VALUE!,"Frenchville, Maine",NoEvent
