Year of Date,State,CountySt,County,CityState,City,Targeted,Bounces,Exits,New Users,Number of Records,Pageviews,Session Duration,Sessions,Time On Page,Unique Pageviews,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Bedford, Massachusetts",Bedford,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Belmont, Massachusetts",Belmont,Targeted,9,9,9,8,9,0,9,0,9,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Billerica, Massachusetts",Billerica,Targeted,7,7,7,7,7,0,7,0,7,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Burlington, Massachusetts",Burlington,Targeted,7,7,7,7,7,0,7,0,7,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Cambridge, Massachusetts",Cambridge,Targeted,29,30,30,28,31,116,30,116,31,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Chelmsford, Massachusetts",Chelmsford,Targeted,14,16,14,16,18,48,16,48,17,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Concord, Massachusetts",Concord,Targeted,16,17,13,16,18,0,17,0,17,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Dracut, Massachusetts",Dracut,Targeted,12,14,13,14,19,146,14,146,14,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Everett, Massachusetts",Everett,Targeted,5,5,5,5,5,0,5,0,5,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Framingham, Massachusetts",Framingham,Targeted,36,38,34,34,40,"1,007",38,"1,007",38,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Groton, Massachusetts",Groton,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Holliston, Massachusetts",Holliston,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Hopkinton, Massachusetts",Hopkinton,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Hudson, Massachusetts",Hudson,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Lexington, Massachusetts",Lexington,Targeted,10,10,9,10,10,0,10,0,10,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Littleton, Massachusetts",Littleton,Targeted,4,4,4,4,4,0,4,0,4,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Lowell, Massachusetts",Lowell,Targeted,99,107,64,86,117,"1,281",107,"1,281",108,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Malden, Massachusetts",Malden,Targeted,46,46,32,37,46,0,46,0,46,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Marlborough, Massachusetts",Marlborough,Targeted,25,29,25,28,39,516,29,516,33,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Maynard, Massachusetts",Maynard,Targeted,6,6,6,6,6,0,6,0,6,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Medford, Massachusetts",Medford,Targeted,26,27,23,22,30,216,27,217,27,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Melrose, Massachusetts",Melrose,Targeted,13,15,12,13,17,141,15,141,15,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Natick, Massachusetts",Natick,Targeted,11,11,10,9,11,0,11,0,11,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Newton, Massachusetts",Newton,Targeted,36,36,28,30,36,0,36,0,36,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"North Reading, Massachusetts",North Reading,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Pepperell, Massachusetts",Pepperell,Targeted,4,4,4,3,4,0,4,0,4,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Reading, Massachusetts",Reading,Targeted,5,6,6,5,7,0,6,0,6,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Sherborn, Massachusetts",Sherborn,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Somerville, Massachusetts",Somerville,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Stoneham, Massachusetts",Stoneham,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Stow, Massachusetts",Stow,Targeted,3,4,4,3,5,0,4,0,4,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Sudbury, Massachusetts",Sudbury,Targeted,11,11,8,11,11,0,11,0,11,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Tewksbury, Massachusetts",Tewksbury,Targeted,11,11,10,11,11,0,11,0,11,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Tyngsborough, Massachusetts",Tyngsborough,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Wakefield, Massachusetts",Wakefield,Targeted,9,10,10,9,12,114,10,114,11,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Waltham, Massachusetts",Waltham,Targeted,34,36,29,32,40,"1,490",36,"1,490",38,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Watertown, Massachusetts",Watertown,Targeted,5,5,5,5,5,0,5,0,5,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Wayland, Massachusetts",Wayland,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Westford, Massachusetts",Westford,Targeted,16,16,15,16,16,0,16,0,16,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Weston, Massachusetts",Weston,Targeted,7,8,5,8,9,7,8,7,8,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Wilmington, Massachusetts",Wilmington,Targeted,7,8,7,7,9,801,8,801,8,EventCity
2018,Massachusetts,"Middlesex, MA",Middlesex,"Winchester, Massachusetts",Winchester,Targeted,9,9,9,9,9,0,9,0,9,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Woburn, Massachusetts",Woburn,Targeted,15,15,13,14,15,0,15,0,15,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Braintree, Massachusetts",Braintree,Targeted,4,9,4,7,15,27,9,28,9,EventCity
2018,Massachusetts,"Norfolk, MA",Norfolk,"Dedham, Massachusetts",Dedham,Targeted,7,7,7,7,7,0,7,0,7,EventCity
2018,Massachusetts,"Norfolk, MA",Norfolk,"Foxborough, Massachusetts",Foxborough,Targeted,9,10,8,10,11,"1,783",10,"1,783",10,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Franklin, Massachusetts",Franklin,Targeted,13,15,15,14,21,77,15,78,19,EventCity
2018,Massachusetts,"Norfolk, MA",Norfolk,"Medway, Massachusetts",Medway,Targeted,4,4,4,4,4,0,4,0,4,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Millis, Massachusetts",Millis,Targeted,4,4,2,3,4,0,4,0,4,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Milton, Massachusetts",Milton,Targeted,8,9,9,9,18,"1,934",9,"1,934",12,EventCity
2018,Massachusetts,"Norfolk, MA",Norfolk,"Needham, Massachusetts",Needham,Targeted,8,8,8,8,8,0,8,0,8,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Norwood, Massachusetts",Norwood,Targeted,10,11,11,11,13,86,11,85,12,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Quincy, Massachusetts",Quincy,Targeted,26,27,22,25,29,13,27,13,27,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Randolph, Massachusetts",Randolph,Targeted,7,7,7,7,7,0,7,0,7,EventCity
2018,Massachusetts,"Norfolk, MA",Norfolk,"Sharon, Massachusetts",Sharon,Targeted,8,9,8,9,10,2,9,2,9,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Stoughton, Massachusetts",Stoughton,Targeted,7,7,7,5,7,0,7,0,7,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Walpole, Massachusetts",Walpole,Targeted,7,7,7,7,7,0,7,0,7,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Wellesley, Massachusetts",Wellesley,Targeted,9,9,8,9,9,0,9,0,9,No Event
2018,Massachusetts,"Norfolk, MA",Norfolk,"Westwood, Massachusetts",Westwood,Targeted,1,2,1,1,4,18,2,19,2,EventCity
2018,Massachusetts,"Norfolk, MA",Norfolk,"Weymouth, Massachusetts",Weymouth,Targeted,11,11,11,9,11,0,11,0,11,No Event
2018,Massachusetts,"Plymouth, MA",Plymouth,"Abington, Massachusetts",Abington,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Bridgewater, Massachusetts",Bridgewater,Targeted,8,9,9,9,10,3,9,3,9,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Brockton, Massachusetts",Brockton,Targeted,49,54,45,42,93,"16,989",54,"16,987",54,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Carver, Massachusetts",Carver,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Plymouth, MA",Plymouth,"Duxbury, Massachusetts",Duxbury,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Plymouth, MA",Plymouth,"Hingham, Massachusetts",Hingham,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Kingston, Massachusetts",Kingston,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Lakeville, Massachusetts",Lakeville,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Marion, Massachusetts",Marion,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Plymouth, MA",Plymouth,"Marshfield, Massachusetts",Marshfield,Targeted,6,6,4,5,6,0,6,0,6,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Middleborough, Massachusetts",Middleborough,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Plymouth, MA",Plymouth,"Norwell, Massachusetts",Norwell,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Pembroke, Massachusetts",Pembroke,Targeted,5,6,6,6,7,12,6,12,6,No Event
2018,Massachusetts,"Plymouth, MA",Plymouth,"Plymouth, Massachusetts",Plymouth,Targeted,15,15,14,14,15,0,15,0,15,EventCity
2018,Massachusetts,"Plymouth, MA",Plymouth,"Rockland, Massachusetts",Rockland,Targeted,5,6,5,5,7,3,6,3,6,No Event
2018,Massachusetts,"Plymouth, MA",Plymouth,"Scituate, Massachusetts",Scituate,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Suffolk, MA",Suffolk,"Boston, Massachusetts",Boston,Targeted,"1,406","1,518","1,053",522,"1,740","32,684","1,518","32,682","1,576",EventCity
2018,Massachusetts,"Suffolk, MA",Suffolk,"Brookline, Massachusetts",Brookline,Targeted,12,12,12,12,12,0,12,0,12,No Event
2018,Massachusetts,"Suffolk, MA",Suffolk,"Chelsea, Massachusetts",Chelsea,Targeted,12,12,8,12,12,0,12,0,12,No Event
2018,Massachusetts,"Suffolk, MA",Suffolk,"Revere, Massachusetts",Revere,Targeted,25,25,20,22,25,0,25,0,25,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Athol, Massachusetts",Athol,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Auburn, Massachusetts",Auburn,Targeted,11,11,2,7,11,0,11,0,11,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Barre, Massachusetts",Barre,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Berlin, Massachusetts",Berlin,Targeted,1,1,0,1,1,0,1,0,1,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Blackstone, Massachusetts",Blackstone,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Charlton, Massachusetts",Charlton,Targeted,3,3,3,2,3,0,3,0,3,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Clinton, Massachusetts",Clinton,Targeted,6,6,3,6,6,0,6,0,6,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Fitchburg, Massachusetts",Fitchburg,Targeted,9,9,9,8,9,0,9,0,9,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Grafton, Massachusetts",Grafton,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Harvard, Massachusetts",Harvard,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Holden, Massachusetts",Holden,Targeted,10,10,10,9,10,0,10,0,10,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Leicester, Massachusetts",Leicester,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Leominster, Massachusetts",Leominster,Targeted,16,16,16,15,16,0,16,0,16,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Lunenburg, Massachusetts",Lunenburg,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Milford, Massachusetts",Milford,Targeted,11,11,11,11,11,0,11,0,11,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"North Brookfield, Massachusetts",North Brookfield,Targeted,0,2,2,2,10,256,2,255,6,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Northborough, Massachusetts",Northborough,Targeted,6,7,6,6,8,237,7,237,7,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Northbridge, Massachusetts",Northbridge,Targeted,5,5,3,4,5,0,5,0,5,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Oxford, Massachusetts",Oxford,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Paxton, Massachusetts",Paxton,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Shrewsbury, Massachusetts",Shrewsbury,Targeted,9,9,8,9,9,0,9,0,9,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Southbridge, Massachusetts",Southbridge,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Spencer, Massachusetts",Spencer,Targeted,2,3,3,2,4,1,3,1,3,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Sterling, Massachusetts",Sterling,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Sturbridge, Massachusetts",Sturbridge,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Sutton, Massachusetts",Sutton,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Upton, Massachusetts",Upton,Targeted,2,3,3,3,5,77,3,77,5,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Uxbridge, Massachusetts",Uxbridge,Targeted,3,3,3,3,3,0,3,0,3,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"West Boylston, Massachusetts",West Boylston,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Westborough, Massachusetts",Westborough,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Worcester, MA",Worcester,"Winchendon, Massachusetts",Winchendon,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Worcester, MA",Worcester,"Worcester, Massachusetts",Worcester,Targeted,113,124,99,95,158,"2,832",124,"2,831",132,EventCity
2018,New Hampshire,"Belknap, NH",Belknap,"Barnstead, New Hampshire",Barnstead,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Belknap, NH",Belknap,"Belmont, New Hampshire",Belmont,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,New Hampshire,"Belknap, NH",Belknap,"Gilford, New Hampshire",Gilford,Other,1,2,2,2,3,1,2,1,3,EventCity
2018,New Hampshire,"Belknap, NH",Belknap,"Laconia, New Hampshire",Laconia,Other,7,8,7,8,9,4,8,4,8,EventCity
2018,New Hampshire,"Belknap, NH",Belknap,"Meredith, New Hampshire",Meredith,Other,1,1,1,1,1,0,1,0,1,EventCity
2018,New Hampshire,"Belknap, NH",Belknap,"Tilton, New Hampshire",Tilton,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,New Hampshire,"Carroll, NH",Carroll,"Bartlett, New Hampshire",Bartlett,Other,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Carroll, NH",Carroll,"Conway, New Hampshire",Conway,Other,15,15,14,14,15,0,15,0,15,No Event
2018,New Hampshire,"Carroll, NH",Carroll,"Freedom, New Hampshire",Freedom,Other,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Carroll, NH",Carroll,"Madison, New Hampshire",Madison,Other,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Carroll, NH",Carroll,"Moultonborough, New Hampshire",Moultonborough,Other,5,6,6,6,7,51,6,51,6,No Event
2018,New Hampshire,"Carroll, NH",Carroll,"Tamworth, New Hampshire",Tamworth,Other,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Carroll, NH",Carroll,"Wakefield, New Hampshire",Wakefield,Other,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Carroll, NH",Carroll,"Wolfeboro, New Hampshire",Wolfeboro,Other,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Cheshire, NH",Cheshire,"Fitzwilliam, New Hampshire",Fitzwilliam,Other,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Cheshire, NH",Cheshire,"Keene, New Hampshire",Keene,Other,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Cheshire, NH",Cheshire,"Rindge, New Hampshire",Rindge,Other,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Cheshire, NH",Cheshire,"Stoddard, New Hampshire",Stoddard,Other,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Cheshire, NH",Cheshire,"Walpole, New Hampshire",Walpole,Other,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Coos, NH",Coos,"Berlin, New Hampshire",Berlin,Other,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Coos, NH",Coos,"Colebrook, New Hampshire",Colebrook,Other,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Coos, NH",Coos,"Gorham, New Hampshire",Gorham,Other,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Coos, NH",Coos,"Northumberland, New Hampshire",Northumberland,Other,2,3,2,2,6,17,3,16,4,No Event
2018,New Hampshire,"Grafton, NH",Grafton,"Bristol, New Hampshire",Bristol,Other,1,1,1,1,1,0,1,0,1,EventCity
2018,New Hampshire,"Grafton, NH",Grafton,"Holderness, New Hampshire",Holderness,Other,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Grafton, NH",Grafton,"Lebanon, New Hampshire",Lebanon,Other,7,9,3,7,13,"1,731",9,"1,731",10,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Amherst, New Hampshire",Amherst,Targeted,5,5,5,5,5,0,5,0,5,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Bedford, New Hampshire",Bedford,Targeted,7,7,7,6,7,0,7,0,7,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Goffstown, New Hampshire",Goffstown,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Greenville, New Hampshire",Greenville,Targeted,2,2,1,1,2,0,2,0,2,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Hollis, New Hampshire",Hollis,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Hudson, New Hampshire",Hudson,Targeted,13,13,12,13,13,0,13,0,13,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Manchester, New Hampshire",Manchester,Targeted,27,30,30,27,34,135,30,135,32,EventCity
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Merrimack, New Hampshire",Merrimack,Targeted,9,10,10,10,11,0,10,0,10,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Milford, New Hampshire",Milford,Targeted,13,13,11,12,13,0,13,0,13,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Nashua, New Hampshire",Nashua,Targeted,35,37,33,35,41,460,37,460,38,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"New Boston, New Hampshire",New Boston,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Pelham, New Hampshire",Pelham,Targeted,4,5,5,5,7,902,5,903,5,No Event
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Weare, New Hampshire",Weare,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,New Hampshire,"Hillsborough, NH",Hillsborough,"Wilton, New Hampshire",Wilton,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Merrimack, NH",Merrimack,"Bow, New Hampshire",Bow,Targeted,2,2,1,2,2,0,2,0,2,EventCity
2018,New Hampshire,"Merrimack, NH",Merrimack,"Concord, New Hampshire",Concord,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,New Hampshire,"Merrimack, NH",Merrimack,"Epsom, New Hampshire",Epsom,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Merrimack, NH",Merrimack,"Franklin, New Hampshire",Franklin,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Merrimack, NH",Merrimack,"Hooksett, New Hampshire",Hooksett,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,New Hampshire,"Merrimack, NH",Merrimack,"Loudon, New Hampshire",Loudon,Targeted,2,2,1,1,2,0,2,0,2,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Atkinson, New Hampshire",Atkinson,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Candia, New Hampshire",Candia,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Danville, New Hampshire",Danville,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Deerfield, New Hampshire",Deerfield,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Derry, New Hampshire",Derry,Targeted,12,13,13,13,14,561,13,561,13,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Exeter, New Hampshire",Exeter,Targeted,13,14,14,14,19,154,14,153,19,EventCity
2018,New Hampshire,"Rockingham, NH",Rockingham,"Hampstead, New Hampshire",Hampstead,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Hampton, New Hampshire",Hampton,Targeted,6,6,5,6,6,0,6,0,6,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Kingston, New Hampshire",Kingston,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,New Hampshire,"Rockingham, NH",Rockingham,"Londonderry, New Hampshire",Londonderry,Targeted,18,18,15,15,18,0,18,0,18,EventCity
2018,New Hampshire,"Rockingham, NH",Rockingham,"Newmarket, New Hampshire",Newmarket,Targeted,8,8,3,8,8,0,8,0,8,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Newton, New Hampshire",Newton,Targeted,4,4,4,4,4,0,4,0,4,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Portsmouth, New Hampshire",Portsmouth,Targeted,19,21,19,21,23,95,21,95,22,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Raymond, New Hampshire",Raymond,Targeted,4,4,4,4,4,0,4,0,4,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Salem, New Hampshire",Salem,Targeted,7,8,8,8,9,11,8,11,9,EventCity
2018,New Hampshire,"Rockingham, NH",Rockingham,"Stratham, New Hampshire",Stratham,Targeted,1,1,0,1,1,0,1,0,1,No Event
2018,New Hampshire,"Rockingham, NH",Rockingham,"Windham, New Hampshire",Windham,Targeted,5,5,5,5,5,0,5,0,5,No Event
2018,New Hampshire,"Strafford, NH",Strafford,"Barrington, New Hampshire",Barrington,Targeted,16,18,12,18,20,893,18,893,18,No Event
2018,New Hampshire,"Strafford, NH",Strafford,"Dover, New Hampshire",Dover,Targeted,24,25,25,23,26,3,25,3,25,No Event
2018,New Hampshire,"Strafford, NH",Strafford,"Durham, New Hampshire",Durham,Targeted,9,9,9,8,9,0,9,0,9,EventCity
2018,New Hampshire,"Strafford, NH",Strafford,"Farmington, New Hampshire",Farmington,Targeted,5,5,4,4,5,0,5,0,5,No Event
2018,New Hampshire,"Strafford, NH",Strafford,"New Durham, New Hampshire",New Durham,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,New Hampshire,"Strafford, NH",Strafford,"Rochester, New Hampshire",Rochester,Targeted,20,22,15,21,24,46,22,46,22,No Event
2018,New Hampshire,"Strafford, NH",Strafford,"Strafford, New Hampshire",Strafford,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,New Hampshire,"Sullivan, NH",Sullivan,"Claremont, New Hampshire",Claremont,Other,3,4,4,4,6,167,4,168,5,No Event
2018,New Hampshire,"Sullivan, NH",Sullivan,"Sunapee, New Hampshire",Sunapee,Other,1,2,1,2,7,"1,314",2,"1,314",2,No Event
2018,Rhode Island,"Bristol, RI",Bristol,"Barrington, Rhode Island",Barrington,Targeted,14,15,14,13,16,0,15,0,15,No Event
2018,Rhode Island,"Bristol, RI",Bristol,"Bristol, Rhode Island",Bristol,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,Rhode Island,"Bristol, RI",Bristol,"Warren, Rhode Island",Warren,Targeted,2,2,1,2,2,0,2,0,2,No Event
2018,Rhode Island,"Kent, RI",Kent,"Coventry, Rhode Island",Coventry,Targeted,14,16,10,15,18,1,16,1,16,No Event
2018,Rhode Island,"Kent, RI",Kent,"East Greenwich, Rhode Island",East Greenwich,Targeted,3,4,4,4,5,3,4,3,4,No Event
2018,Rhode Island,"Kent, RI",Kent,"Warwick, Rhode Island",Warwick,Targeted,36,37,32,34,38,73,37,73,37,EventCity
2018,Rhode Island,"Kent, RI",Kent,"West Warwick, Rhode Island",West Warwick,Targeted,2,3,3,3,4,"1,054",3,"1,054",3,No Event
2018,Rhode Island,"Newport, RI",Newport,"Middletown, Rhode Island",Middletown,Other,3,3,3,3,3,0,3,0,3,No Event
2018,Rhode Island,"Newport, RI",Newport,"Portsmouth, Rhode Island",Portsmouth,Other,1,1,1,1,1,0,1,0,1,No Event
2018,Rhode Island,"Newport, RI",Newport,"Tiverton, Rhode Island",Tiverton,Other,5,5,3,5,5,0,5,0,5,EventCity
2018,Rhode Island,"Providence, RI",Providence,"Burrillville, Rhode Island",Burrillville,Targeted,1,1,1,1,1,0,1,0,1,No Event
